"id","FIO","link","PART1","№ OVO","LIST №","AGE","GROUP_AGE","EDUCATION","CRIMINAL","PART2","PART2_corr","POSITION","INCOME_TOTAL","INCOME_FAMILY","INCOME_FAVORITE","LAND_QTY","LAND_SQ","APPARTMENTS_QTY","APPARTMENTS_SQ","APPARTMENTS_QTY_FAMILY","APPARTMENTS_SQ_FAMILY","LAND_QTY_FAMILY","LAND_SQ_FAMILY","AVTO_QTY","AVTO_MARK","AVTO_MODEL","AVTO_YEAR","AVTO_QTY_FAMILY","AVTO_MARK_FAMILY","AVTO_MODEL_FAMILY","AVTO_YEAR_FAMILY","DECLARATION_DONE","GENDER","OTHER_ACTIVES","OTHER_ACTIVES_FAMILY"
308,"Бойко Вячеслав Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=308","Комуністична партія України",,63,59,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","начальник організаційного відділу",42475,9724,6,3,16700,2,169,0,0,1,17500,2,"ЗАЗ",110307,2005,0,,,0,9/5/2012 21:54,"Ч",71,100
1095,"Бойко Олег Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1095","Самовисування",98,,41,"35-44","вища","відсутня","безпартійн","безпартійний","заступник генерального директора з комерційних питань",50976,0,6,1,1600,4,731,0,0,0,0,0,,,2012,0,,,0,9/11/2012 10:23,"Ч",0,0
1141,"Бойко Олег Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1141","Політична партія ""Зелені""",,41,53,"45+","вища","відсутня","член Політичної партії ""Зелені""","член Політичної партії ""Зелені""","фізична особа – підприємець",0,0,0,0,0,1,48,0,0,0,0,0,,,2012,0,,,0,9/11/2012 14:25,"Ч",0,0
1512,"Бойко Олена Петрівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1512","політична партія Всеукраїнське об’єднання ""Батьківщина""",,182,40,"35-44","вища","відсутня","безпартійн","безпартійний","тимчасово не працює",102866,3140,6,0,0,1,64,2,108,0,0,1,"Renault","Symbol",2007,0,,,0,9/13/2012 10:48,"Ж",0,0
899,"Бойко Ярослав Вікторович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=899","Самовисування",34,,48,"45+","середня спеціальна","відсутня","член Політичної партії ""Україна Майбутнього""","член Політичної партії ""Україна Майбутнього""","приватний підприємець",0,12415,6,0,0,0,0,1,45,1,600,0,,,2012,0,,,0,9/10/2012 13:52,"Ч",0,0
1055,"Бойправ Борис Степанович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1055","Самовисування",208,,51,"45+","вища","відсутня","безпартійн","безпартійний","фізична особа – підприємець",179496,40000,6,1,1000,0,0,1,76,0,0,3,"Opel",,2006,0,,,0,9/10/2012 15:57,"Ч",0,0
1173,"Бойченко Ігор Петрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1173","Самовисування",187,,60,"45+","вища","відсутня","член Партії Християнсько-Демократичний Союз","член Партії Християнсько-Демократичний Союз","генеральний директор",9894,58300,6,1,439,1,136,0,0,2,690,1,"ВАЗ",2108,1988,0,,,0,9/11/2012 11:22,"Ч",0,0
1301,"Болдирєв Юрій Олександрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1301","Партія регіонів",,104,61,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",399643,0,6,1,1200,1,25,0,0,0,0,2,"Toyota","Camry",2006,0,,,0,9/12/2012 15:05,"Ч",807283,0
1758,"Болєщук Володимир Михайлович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1758","Українська Народна Партія",165,,38,"35-44","вища","відсутня","член Української Народної Партії","член Української Народної Партії","начальник",24250,87755,6,1,1700,0,0,0,0,1,1000,0,,,,3,"Mazda","CX-7",2008,9/16/2012 21:58,"Ч",0,75
1613,"Болюра Антоніна Володимирівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1613","політична партія Всеукраїнське об’єднання ""Батьківщина""",,88,63,"45+","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","народний депутат України",349629,0,6,0,0,0,0,0,0,0,0,1,"Hyundai","Sonata",2010,0,,,0,9/14/2012 14:29,"Ж",0,0
244,"Большаков Григорій Юрійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=244","Самовисування",212,,48,"45+","вища","відсутня","безпартійн","безпартійний","настоятель",17807,67900,6,2,1372,0,0,1,32,1,1180,3,"BMW ",,1994,0,,,0,9/5/2012 16:22,"Ч",0,0
149,"Бондар В’ячеслав Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=149","Молодіжна партія України",91,,28,"25-34","середня спеціальна","відсутня","безпартійн","безпартійний","старший комірник",13250,0,6,0,0,0,0,0,0,0,0,0,,,2012,0,,,0,9/5/2012 12:22,"Ч",0,0
2067,"Бондаренко Анатолій Васильович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=2067","політична партія Всеукраїнське об’єднання ""Батьківщина""",199,,38,"35-44","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","приватний підприємець",376649,0,6,1,1500,1,110,0,0,0,0,8,"Chevrolet","Aveo",2009,0,,,0,9/18/2012 10:29,"Ч",0,0
1313,"Бондаренко Віктор Вікторович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1313","Партія регіонів",,116,45,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",222473,0,6,0,0,2,278,2,210,0,0,1,"Lexus","LS600",2007,2,"Mercedes","Benz",2007,9/12/2012 16:00,"Ж",0,0
2029,"Бондаренко Володимир Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=2029","Політична партія ""Держава""",1,,46,"45+","середня спеціальна","відсутня","безпартійн","безпартійний","пенсіонер",48496,32610,6,0,0,1,89,0,0,0,0,0,,,2012,1,"ВАЗ",2103,1974,9/18/2012 11:52,"Ч",65000,0
1096,"Бондаренко Євген Володимирович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1096","Політична партія ""Зелені""",158,,50,"45+","вища","відсутня","безпартійн","безпартійний","пенсіонер",32190,0,5,1,2000,1,30,0,0,0,0,1,,"Ивеко Турбо  дизель",1992,0,,,0,9/11/2012 10:29,"Ч",0,0
989,"Бондаренко Максим Олексійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=989","Народна Партія",7,,31,"25-34","вища","відсутня","член Народної Партії","член Народної Партії","тимчасово не працює",9600,0,6,0,0,1,65,0,0,0,0,2,"Chevrolet","Evanda",2005,0,,,0,9/9/2012 17:35,"Ч",0,0
1244,"Бондаренко Олена Анатоліївна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1244","Партія регіонів",,47,38,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",259415,185060,6,0,0,1,112,0,0,3,9200,0,,,2012,1,"Toyota","Prado",2010,9/12/2012 10:18,"Ж",0,0
1383,"Бондаренко Олена Василівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1383","Партія регіонів",,187,42,"35-44","вища","відсутня","член Партії регіонів","член Партії регіонів","приватний підприємець",387032,44219,6,1,2000,1,42,1,42,0,0,2,"Mercedes",,2008,0,,,0,9/13/2012 9:53,"Ж",0,0
1630,"Бондаренко Олена Федорівна","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1630","політична партія Всеукраїнське об’єднання ""Батьківщина""",,105,57,"45+","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","народний депутат України",507252,68260,6,0,0,1,81,0,0,0,0,2,"Skoda","Octavia",2005,0,,,0,9/14/2012 15:44,"Ч",0,0
1570,"Бондарєв Костянтин Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1570","політична партія Всеукраїнське об’єднання ""Батьківщина""",,45,40,"35-44","вища","відсутня","член політичної партії Всеукраїнське об’єднання ""Батьківщина""","член політичної партії Всеукраїнське об'єднання ""Батьківщина""","народний депутат України",857821,1412655,6,0,0,0,0,4,744,4,531975,3,"Mercedes","Benz",2009,5,"BMW ","X5",2008,9/14/2012 10:57,"Ч",3565938,4594503
521,"Бондарчук Іван Миколайович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=521","Комуністична партія України",12,,68,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","пенсіонер",199068,0,0,1,941,1,88,0,0,0,0,1,"Mazda",6,2010,0,,,0,9/6/2012 15:14,"Ч",0,0
432,"Бондарчук Сергій Дмитрович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=432","Комуністична партія України",,159,45,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","вчитель історії",54000,10000,0,1,2600,1,56,1,56,0,0,0,,,2012,0,,,0,9/6/2012 14:12,"Ч",0,0
1311,"Бондик Валерій Анатолійович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=1311","Партія регіонів",,114,48,"45+","вища","відсутня","член Партії регіонів","член Партії регіонів","народний депутат України",288470,45002,6,0,0,0,0,1,180,0,0,1,"BMW ","X3",2004,1,"BMW ","X6",2005,9/12/2012 15:56,"Ч",0,400000
653,"Бордіян Іван Порфирович","www.cvk.gov.ua/pls/vnd2012/WP407?pt001f01=900&pf7201=653","Комуністична партія України",201,,57,"45+","вища","відсутня","член Комуністичної партії України","член Комуністичної партії України","начальник зміни охорони",33,19,2,1,450,1,85,0,0,0,0,0,,,2012,0,,,0,9/6/2012 17:24,"Ч",0,0
